"id","paginafb"
3588766,"https://www.facebook.com/Dunkin-Donuts-1784727798448432/"
3588770,"https://www.facebook.com/tiaracakeshouston/"
3588771,"https://facebook.com/CheckersOrlando11816EColonialDrive/"
3588776,"https://facebook.com/TauBayPhoBellaire/"
3588777,"https://facebook.com/pages/category/Mexican-Restaurant/Taco-Bell-357101840972532/"
3588779,"https://facebook.com/Greensandgrub/"
3588786,"https://www.facebook.com/AvalonParkDQ/"
3588789,"https://www.facebook.com/TacoPalenqueWoodridge/"
3588791,"https://www.facebook.com/MidtownbarandGrillHouston/"
3588795,"https://facebook.com/DonReyMexicanRestaurant/"
3588798,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/Wendys-798041000279673/"
3588800,"https://facebook.com/pages/category/Fast-Food-Restaurant/Wendys-158848951187335/"
3588801,"https://facebook.com/GenghisGrillHoustonTXWestUniversity/"
3588802,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/Wendys-274559449582631/"
3588803,"https://www.facebook.com/newayrestaurantlounge/"
3588804,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/Wendys-928715043814413/"
3588807,"https://facebook.com/pages/category/Breakfast---Brunch-Restaurant/First-Watch-Lakewood-Forest-1511144572303678/"
3588808,"https://www.facebook.com/KFC-352066471559662/about/"
3588812,"https://facebook.com/tscorlandofl/"
3588813,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/Smoothie-King-30-572694452797882/"
3588817,"https://www.facebook.com/pages/category/Pizza-Place/Pinks-Pizza-401232276879695/"
3588819,"https://www.facebook.com/pages/category/Chinese-Restaurant/China-Gourmet-1529405064011951/"
3588821,"https://www.facebook.com/McDonalds8101SJohnYoungPky/reviews"
3588822,"https://de-de.facebook.com/BBBanhmi/about/?ref=page_internal"
3588823,"https://facebook.com/makaniorlando/"
3588826,"https://www.facebook.com/Cafe-Europe-314342538748122/"
3588828,"https://www.facebook.com/pages/category/Soul-Food-Restaurant/Colwells-BBQSoul-Food-and-More-458867934183682/"
3588833,"https://www.facebook.com/foxtailcoffeeco/?locale2=de_DE"
3588834,"https://facebook.com/TSCLakeNona/"
3588836,"https://www.facebook.com/BWW11400UniversityBlvd/"
3588839,"https://www.facebook.com/pages/Phatky-Restaurant/117634351589206"
3588843,"https://facebook.com/pages/category/Local-Business/La-Gran-Sorpresa-Colombian-Food-426866634347745/"
3588848,"https://facebook.com/pages/Spring-Rolls-Chinese-Restaurants/116258535068603"
3588849,"https://www.facebook.com/pages/category/American-Restaurant/IHOP-648885638530009/"
3588855,"https://facebook.com/TacoBellSAlafayaTrailOrlandoFL/"
3588859,"https://business.facebook.com/HHSJohnYoungPKWY/"
3588863,"https://facebook.com/berryhilloakforest/"
3588868,"https://facebook.com/pages/category/Tex-Mex-Restaurant/Poblanos-Grill-218938978120932/"
3588870,"https://facebook.com/hankswestheimer/"
3588873,"https://facebook.com/pages/category/Chicken-Joint/KFC-508111675891925/"
3588875,"https://facebook.com/Sonic.Drive.In.2317/"
3588882,"https://www.facebook.com/MuscleMakerGrillHouston/"
3588896,"https://www.facebook.com/BWW510GraySt/"
3588898,"https://www.facebook.com/pages/Pizza-Fino/205920576086897"
3588906,"https://www.facebook.com/Wendys1702NasaPkwy/"
3588907,"https://www.facebook.com/tscOrlandoFL10/"
3588915,"https://facebook.com/McDonalds7302Hwy6N/"
3588926,"https://facebook.com/pages/category/Bar/Kung-Fu-Saloon-Houston-192667308291035/"
3588930,"https://www.facebook.com/BRricevillage/"
3588932,"https://www.facebook.com/pages/Subway/542352002552289"
3588933,"https://facebook.com/OrlandoBaskinRobbins12/"
3588934,"https://facebook.com/howzatthouston/"
3588940,"https://facebook.com/flowerandcream/"
3588960,"https://facebook.com/pages/category/Fast-Food-Restaurant/Popeyes-Louisiana-Kitchen-353749018423685/"
3588961,"https://facebook.com/pages/category/Chinese-Restaurant/China-Star-Northline-170208943331422/"
3588963,"https://www.facebook.com/McDonalds4643BeechnutStreet/"
3588968,"https://www.facebook.com/Chinese-Cafe-104951049548122/"
3588970,"https://www.facebook.com/Wendys590KingwoodDr/"
3588973,"https://www.facebook.com/pages/category/Pho-Restaurant/Pho-Real-Vietnamese-Restaurant-153301828029338/"
3588975,"https://www.facebook.com/FirehouseSubsWestchase/"
3588977,"https://www.facebook.com/taqueriatepatitla9/"
3588979,"https://facebook.com/shahnairestaurantandcatering/"
3588983,"https://www.facebook.com/PhoDaLatHouston/"
3588986,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/Hardees-420239111337290/"
3588987,"https://facebook.com/tropicalestx/"
3588989,"https://facebook.com/HondurasMayaInternacional/"
3588991,"https://www.facebook.com/PotbellySandwichShopSouthwestFreeway/"
3588995,"https://facebook.com/438wingsandgrill/"
3588996,"https://facebook.com/PapaJohnsPizzaOrlandoFL4771/"
3589000,"https://www.facebook.com/BaskinRobbinsOrlandoFL352475/"
3589001,"https://www.facebook.com/jeremiahsIceOfCollegePark/"
3589009,"https://facebook.com/charleysWaterfordLakesTownCenter/"
3589017,"https://facebook.com/pages/category/American-Restaurant/Arbys-427739051386374/"
3589020,"https://facebook.com/RedRobinTomball510/"
3589022,"https://facebook.com/pages/category/Sandwich-Shop/265624477474207/"
3589024,"https://facebook.com/BloomingdalesOrlando/"
3589028,"https://www.facebook.com/DunkinOrlandoFL356657/"
3589029,"https://facebook.com/McDonalds1914AldineBenderRoad/"
3589034,"https://www.facebook.com/cactuscovehtx/"
3589036,"https://www.facebook.com/pages/China-House/116291385062516"
3589038,"https://www.facebook.com/teriyakihousehouston/"
3589039,"https://www.facebook.com/DunkinOrlandoFL355404/"
3589041,"https://facebook.com/ChipotleVinelandPointe/"
3589042,"https://facebook.com/pages/category/South-Indian-Restaurant/Sangam-Chettinad-Indian-Cuisine-407715342986523/"
3589045,"https://facebook.com/WolfiesSpringCypress/"
3589048,"https://facebook.com/BaskinRobbinsOrlandoFL353620/"
3589049,"https://www.facebook.com/tacosdeljuliohwy6/"
3589050,"https://facebook.com/DunkinOrlandoFL354938/"
3589052,"https://facebook.com/BurgerKing1620SouthLoopWest/"
3589055,"https://facebook.com/eljalap/"
3589056,"https://facebook.com/DunkinOrlandoFL350220/"
3589060,"https://www.facebook.com/KungFuTeaHoustonTX/"
3589061,"https://www.facebook.com/DunkinOrlandoFL354859/"
3589064,"https://facebook.com/DunkinOrlandoFL355403/"
3589066,"https://facebook.com/pages/category/Coffee-Shop/599755793841156/"
3589067,"https://www.facebook.com/PapaJohnsPizzaHoustonTX4108/"
3589068,"https://facebook.com/PeiWeiKirkwood/"
3589070,"https://www.facebook.com/pages/category/Local-Business/Taqueria-Bar-Arandas3-1486866441639028/"
3589072,"https://www.facebook.com/Cedars-Bakery-126030392023/"
3589073,"https://facebook.com/PapaJohnsPizzaOrlandoFL1121/"
3589079,"https://facebook.com/RemosCafeHouston/"
3589081,"https://facebook.com/yourpieorlando/"
3589082,"https://www.facebook.com/pages/PoParazzis-Gourmet-Popcorn/499943590080173"
3589086,"https://facebook.com/Sonic.Drive.In.5858/"
3589088,"https://www.facebook.com/pages/category/Bakery/Bouch%C3%A9e-Patisserie-219981561933757/"
3589089,"https://facebook.com/SusHiEatstationMillenia/"
3589093,"https://www.facebook.com/I-Love-Ny-Pizza-And-Subs-537958039691117/"
3589096,"https://www.facebook.com/fareastrestaurant/"
3589097,"https://www.facebook.com/cafeparishouston/"
3589099,"https://facebook.com/SavoyRestaurantHou/?locale2=de_DE"
3589105,"https://www.facebook.com/pages/Pho-van/1472589656173890"
3589107,"https://www.facebook.com/McDonalds392NSamHoustonPkyE/"
3589109,"https://facebook.com/mainelysand/"
3589121,"https://www.facebook.com/foxtailcoffeeco/photos/a.929109957212532/1820466731410179/?type=3"
3589123,"https://www.facebook.com/haciendas/"
3589124,"https://www.facebook.com/pages/category/Breakfast---Brunch-Restaurant/FWLeeVista/about/"
3589125,"https://www.facebook.com/pages/Hartz-Chicken-Buffet/133665316688463"
3589129,"https://www.facebook.com/zzgators/"
3589131,"https://facebook.com/pages/category/Restaurant/Jimmy-Johns-104805119629463/"
3589132,"https://www.facebook.com/DunkinOrlandoFL349390/"
3589133,"https://www.facebook.com/Enchiludas/"
3589134,"https://facebook.com/TacoBellWestHolcombeBlvdHoustonTX/"
3589136,"https://facebook.com/yourpieorlando/"
3589141,"https://www.facebook.com/myrmcf"
3589154,"https://facebook.com/eolageneral/"
3589157,"https://facebook.com/TapiocaPlace/"
3589159,"https://www.facebook.com/Subway-196246203722218/"
3589163,"https://facebook.com/pages/category/Coffee-Shop/Minuti-Coffee-285142551845515/"
3589165,"https://www.facebook.com/events/9401-s-main-st-houston-tx-77025-united-states/tacos-gratis-en-taqueria-arandas-9401-s-main-st/562188491053505/"
3589167,"https://www.facebook.com/PaneraBreadHoustonTX204109/"
3589168,"https://www.facebook.com/pages/McDonalds/300370896798728"
3589170,"https://facebook.com/BWW2525RiceBoulevard/"
3589173,"https://www.facebook.com/pages/category/American-Restaurant/Waffle-House-264813813871710/"
3589178,"https://www.facebook.com/shareteahouston/"
3589183,"https://www.facebook.com/pages/category/Pizza-Place/Fratellos-2425-E-Colonial-Dr-Orlando-FL-32803-336049306786834/"
3589184,"https://facebook.com/BWW17195TomballPkwy/"
3589185,"https://www.facebook.com/McDonalds9223JeffFuquaBlvd/"
3589189,"https://www.facebook.com/healthydlite/"
3589190,"https://www.facebook.com/pages/category/Pho-Restaurant/Pho-Hoang-Restaurant-117505431600491/"
3589193,"https://facebook.com/bachatabreezeorl/?locale2=de_DE"
3589196,"https://facebook.com/officialcaribbeansunshinebakery/"
3589198,"https://www.facebook.com/angelospizzahouston/"
3589200,"https://www.facebook.com/phjt514/"
3589202,"https://facebook.com/WingstopAldineMailRt/"
3589203,"https://facebook.com/batatahomemadeburger/"
3589205,"https://facebook.com/pages/category/Fast-Food-Restaurant/Wendys-2257845277571264/about/"
3589207,"https://www.facebook.com/McDonalds2503NJohnYoungPkwy/"
3589209,"https://www.facebook.com/ZoesKitchenHouston2/"
3589214,"https://www.facebook.com/pages/category/Local-Business/Taqueria-Los-Reyes-218041015206076/"
3589215,"https://facebook.com/pages/category/Fast-Food-Restaurant/610367956055367/"
3589216,"https://facebook.com/BWW3939WashingtonAvenue/"
3589220,"https://facebook.com/pages/category/Smoothie---Juice-Bar/Smoothie-King-166752636671710/"
3589223,"https://www.facebook.com/McDonalds11250EColonialDr/"
3589226,"https://facebook.com/pages/category/Mexican-Restaurant/Taco-Cabana-287303978042810/"
3589227,"https://www.facebook.com/Subway-177993255571750/about/"
3589234,"https://facebook.com/DennysOrlandoInternational/"
3589235,"https://www.facebook.com/NicksSportsBar/"
3589236,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/204988217107111/"
3589239,"https://facebook.com/TostadaRegiaWestheimer/"
3589243,"https://facebook.com/pages/Hungry-Farmer-Bbq/324435267595229"
3589245,"https://facebook.com/theperiperifactory/"
3589247,"https://facebook.com/kalosCoffeeCo/"
3589248,"https://facebook.com/crawfishcafe/"
3589249,"https://www.facebook.com/JerseyMikesOrlando13048/"
3589250,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/Wendys5003KirbyDr/about/"
3589251,"https://facebook.com/McDonalds4066SSemoranBlvd/"
3589254,"https://www.facebook.com/DennysHoustonEFreeway/"
3589261,"https://www.facebook.com/pages/category/Sandwich-Shop/Wawa-1380687598650477/"
3589267,"https://facebook.com/pages/category/Fast-Food-Restaurant/KFC-465805736825789/"
3589268,"https://facebook.com/zerohouston/"
3589272,"https://www.facebook.com/thaivillagehouston/"
3589276,"https://www.facebook.com/pages/Le-Lai-Chinese-Restaurant/113398362027388"
3589278,"https://facebook.com/DennysHouston15919NorthFreeway/"
3589282,"https://facebook.com/mrgattispizzahouston/"
3589287,"https://facebook.com/DQ14217/"
3589292,"https://www.facebook.com/tropicalsmoothiecafenorthmillsavenue/"
3589293,"https://www.facebook.com/DLsCajunKitchen/"
3589294,"https://www.facebook.com/pages/Dim-Sum-Feast/1452848815012466"
3589297,"https://www.facebook.com/salatacrossroads/"
3589310,"https://facebook.com/beijing1960/"
3589312,"https://facebook.com/pages/category/Donut-Shop/Shipley-Do-Nuts-111889968843346/"
3589316,"https://www.facebook.com/Alfreds-Burger-House-412504865835670/"
3589322,"https://facebook.com/salatakingwood/"
3589325,"https://facebook.com/sustainjuiceryhouston/"
3589327,"https://www.facebook.com/CFAmemorialanddairyashford/"
3589328,"https://facebook.com/HootersWillowbrook/"
3589332,"https://facebook.com/HotelZaZaMemorialCity/"
3589333,"https://facebook.com/ElPolloLocoHouston/"
3589338,"https://facebook.com/pages/category/Restaurant/Angies-Country-Food-112652377112332/"
3589339,"https://facebook.com/pages/category/Pizza-Place/Papa-Johns-Pizza-159307940791641/"
3589340,"https://facebook.com/GenghisGrillHoustonTXCrossroads/"
3589341,"https://facebook.com/pages/category/Mexican-Restaurant/Taco-Cabana-368070296603395/"
3589342,"https://facebook.com/pages/category/Pizza-Place/Texas-Pizza-359304094258168/"
3589343,"https://facebook.com/JoesMesquiteGrill/"
3589346,"https://www.facebook.com/TostadaRegiaAirline/?rf=407331389465676"
3589354,"https://www.facebook.com/tampicoseafood2/"
3589359,"https://www.facebook.com/daddyospizzahouston/"
3589360,"https://www.facebook.com/Smartdaddyspizza/"
3589363,"https://www.facebook.com/EBBBayAreaandCaminoReal/"
3589365,"https://www.facebook.com/Sonic.Drive.In.1123/"
3589368,"https://facebook.com/pages/category/Chicken-Joint/Wingstop-447696945365925/"
3589369,"https://www.facebook.com/BWW5805Highway6North/"
3589370,"https://www.facebook.com/pages/category/Mexican-Restaurant/211038032360968/"
3589371,"https://www.facebook.com/KravinFruitBar/"
3589374,"https://www.facebook.com/pages/Kims-Tea-House/113468188686842"
3589381,"https://www.facebook.com/islandspicebarandgrill/"
3589382,"https://www.facebook.com/CalliopesPoboys/"
3589384,"https://facebook.com/CicisPizza8366WestheimerRdHoustonTX/"
3589387,"https://facebook.com/Brewingz.Wayside/"
3589390,"https://facebook.com/ChipotleLouettaRoad/"
3589397,"https://facebook.com/pages/category/Thai-Restaurant/Bangkok-Thai-Cuisine-165884593469024/"
3589398,"https://facebook.com/pages/category/Burger-Restaurant/Five-Guys-457215917774602/"
3589399,"https://facebook.com/ChuckECheesesHoustonatTomballPkwy/"
3589400,"https://de-de.facebook.com/montroseburgerim/jobs/?ref=page_internal"
3589404,"https://www.facebook.com/bambolinospizza/"
3589406,"https://www.facebook.com/Potbelly-Sandwich-Shop-1396275703959487/"
3589407,"https://facebook.com/pages/category/Indian-Restaurant/136377903105763/"
3589408,"https://www.facebook.com/pages/category/Grocery-Store/Pinks-Pizza-1428221047468695/"
3589416,"https://facebook.com/ChipotleCopperfield/"
3589417,"https://facebook.com/ElPolloLocoHouston6123/"
3589420,"https://facebook.com/LazeezaRestaurantHilcroft/"
3589422,"https://www.facebook.com/supremesandwichesWTCJester/"
3589423,"https://www.buffalowildwings.com/en/locations/detail/569/?utm_source=facebook&utm_medium=organic&utm_campaign=yext&fbclid=IwAR15QgaHM8bDDl5gAVoPHMFKrroBgkxmv3l3FPAFDl_SUWT8Oib9FkSdtiw"
3589429,"https://www.facebook.com/pages/category/Breakfast---Brunch-Restaurant/IHOP-261228644065340/"
3589430,"https://facebook.com/YogurtlandMemorialCityMall/"
3589434,"https://www.facebook.com/pages/category/Restaurant/Jimmy-Johns-250372341675659/"
3589436,"https://facebook.com/JasonsDeliChampions/"
3589437,"https://www.facebook.com/pages/category/Restaurant/Villa-Roma-Pizza-1915062165403912/posts/"
3589438,"https://facebook.com/ChuckECheesesHoustonatHwy6North/"
3589439,"https://www.facebook.com/haskitchenasiancuisine/"
3589442,"https://facebook.com/pages/category/Pizza-Place/Wings-Pizza-N-Things-118578998173271/"
3589443,"https://www.facebook.com/BaskinRobbinsHoustonTX349213/"
3589448,"https://facebook.com/BurgerKing2915LakeHoustonParkway/"
3589451,"http://www.facebook.com/pages/Fajitas-Jalisco/389030474622613"
3589453,"https://facebook.com/HoustonBaskinRobbins7/"
3589456,"https://facebook.com/ChipotleTheaterDistrict/"
3589459,"https://www.facebook.com/catchofthedayhouston/"
3589460,"https://www.facebook.com/pages/Star-Wok-Asian-Bistro/163202993715728"
3589462,"https://facebook.com/RaisingCanes13330StateHighway249HoustonTX/"
3589464,"https://facebook.com/pages/category/Pizza-Place/Papa-Johns-Pizza-159936384060880/"
3589465,"https://facebook.com/pages/category/Smoothie---Juice-Bar/Smoothie-King-154417974570371/"
3589469,"https://de-de.facebook.com/KFC-157795807718777/?ref=page_internal"
3589470,"https://www.facebook.com/HoneyBakedHamBreckStreet/"
3589471,"https://www.facebook.com/pages/category/Bar---Grill/Connies-Seafood-9-567500886689001/"
3589475,"https://facebook.com/JerseyMikesHouston15046/"
3589476,"https://facebook.com/pages/category/Fast-Food-Restaurant/Wendys1111LouisianaSt/about/?locale2=en_GB"
3589478,"https://www.facebook.com/TacoBell10615WestheimerRdHoustonTX/?ref=nearby_places&rf=113402132025834"
3589480,"https://www.facebook.com/pages/category/Thai-Restaurant/Thai-House-Houston-163901986954894/photos/?locale2=en_GB"
3589487,"https://www.facebook.com/pages/Marias-Tacos/317431605339249"
3589490,"https://www.facebook.com/CafeKubosSushi/"
3589492,"https://www.facebook.com/HootersNWFreeway/"
3589493,"https://facebook.com/BostonMarketHoustonTX3/"
3589498,"https://facebook.com/menchiesofkingwood/"
3589499,"https://www.facebook.com/pages/category/Italian-Restaurant/Olive-Garden-162845720481449/"
3589507,"https://www.facebook.com/pages/Seoul-House/121821574533773"
3589511,"https://www.facebook.com/pages/category/American-Restaurant/Franks-Grill-Clinton-Dr-329105230613678/"
3589521,"https://www.facebook.com/BonfireWings/"
3589522,"https://facebook.com/Taqueriaruby05/"
3589528,"https://www.facebook.com/pages/category/Sandwich-Shop/GOT-Banh-Mi-Pho-1262695253870101/"
3589529,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/Arbys-193332177357255/"
3589531,"https://facebook.com/JackintheBoxHoustonTX3619/"
3589534,"https://facebook.com/McDonalds505BayAreaBlvd/"
3589535,"https://www.facebook.com/pages/category/Sandwich-Shop/Schlotzskys-420803161269431/"
3589538,"https://www.facebook.com/eltiempo290/"
3589540,"https://www.facebook.com/eljardinhouston/"
3589545,"https://facebook.com/JackintheBoxHoustonTX692/"
3589546,"https://www.facebook.com/tandoorish/"
3589548,"https://facebook.com/DotCoffeeShopGulfgate/"
3589549,"https://www.facebook.com/pages/category/Cantonese-Restaurant/Changs-San-Felipe-133929619999317/"
3589551,"https://www.facebook.com/pages/category/Restaurant/Schlotzskys-Houston-Walker-367269876651096/"
3589553,"https://www.facebook.com/ChuysBunkerHill/"
3589555,"https://facebook.com/pokeinthebowl/"
3589556,"https://www.facebook.com/Subway-125975704139950/"
3589558,"https://www.facebook.com/salatawestlake/"
3589559,"https://facebook.com/HootersHouston/"
3589560,"https://facebook.com/jinscafehouston/"
3589561,"https://www.facebook.com/pages/Picatta-Pizza-Pasta/160974241313865"
3589562,"https://www.facebook.com/lamarisqueraSamHouston/"
3589567,"https://www.facebook.com/LasHamacasRestaurant/"
3589568,"https://facebook.com/ChipotleMidtown/"
3589569,"https://facebook.com/acaibrasiltexas/"
3589570,"https://www.facebook.com/pages/category/Chinese-Restaurant/China-Inn-Cafe-2-175092799841672/"
3589572,"https://www.facebook.com/KFC-312601862511666/"
3589575,"https://www.facebook.com/fubellyhouston/"
3589576,"https://facebook.com/melangewestgray/"
3589577,"https://www.facebook.com/strato550/"
3589578,"https://www.facebook.com/Desikicthenbayarea/posts"
3589580,"https://facebook.com/lacoronamxrestaurant/"
3589581,"https://www.facebook.com/TostaderiaMaderosUSA/"
3589582,"https://www.facebook.com/pages/category/Restaurant/Jimmy-Johns-177771868968958/"
3589584,"https://facebook.com/thegypsypoetstudio/"
3589585,"https://facebook.com/pages/category/Fast-Food-Restaurant/Wendys-956542847888307/"
3589589,"https://facebook.com/fabianslatinflavors/"
3589590,"https://facebook.com/cfa45westroad/"
3589592,"https://facebook.com/GyroHutHouston/"
3589593,"https://www.facebook.com/JackintheBoxHoustonTX3979/?rf=185880158130996"
3589595,"https://facebook.com/pages/Bullritos/121115404640219"
3589602,"https://p.facebook.com/lamacro/"
3589603,"http://www.facebook.com/antojoslocostx/"
3589607,"https://facebook.com/DennysHoustonSWFrwy/"
3589609,"https://facebook.com/oddballeats/"
3589610,"https://www.facebook.com/thienthanhbanhcuon/"
3589612,"https://www.facebook.com/bbtx1265/"
3589614,"https://facebook.com/BaskinRobbinsHoustonTX360489/"
3589615,"https://facebook.com/BunChaCaDaNangHouston/"
3589616,"https://facebook.com/myfilipinocuisine/"
3589623,"https://www.facebook.com/VillaThaiRestaurantAndBar/"
3589624,"https://www.facebook.com/pages/Subway/636261023117981"
3589630,"https://facebook.com/LubysHoustonI10/"
3589631,"https://www.facebook.com/TaqueriaArandas14/"
3589632,"https://facebook.com/wulahouston/"
3589633,"https://www.facebook.com/pages/category/Restaurant/Schlotzskys-Houston-FM-1960-281551901925438/"
3589635,"https://www.facebook.com/pages/category/Indian-Restaurant/Tandoori-Hut-381567605831101/"
3589636,"https://de-de.facebook.com/pages/Louisiana-Famous-Fried-Chicken-Houston/319885551460170?sk=info"
3589637,"https://facebook.com/EastHamptonSandwichCoRiverOaks/"
3589642,"https://facebook.com/PaneraBreadKingwoodTX/"
3589645,"https://facebook.com/PizzaPatronHouston5536AirlineDr/"
3589646,"https://www.facebook.com/pages/category/American-Restaurant/Chilis-Grill-Bar-224954000885273/"
3589647,"https://facebook.com/umakisushiburrito/"
3589648,"https://www.facebook.com/chickenexpressairtex/"
3589652,"https://facebook.com/Lasilitas/"
3589654,"https://www.facebook.com/texmexgrillbar/"
3589655,"https://www.facebook.com/jamesconeyisland/"
3589657,"https://www.facebook.com/McDonalds2249WHolcombeBlvd/"
3589663,"https://facebook.com/pages/category/Diner/Waffle-House-219403798121031/"
3589664,"https://facebook.com/pages/category/Chinese-Restaurant/Ginger-Wok-109174554893/"
3589665,"https://www.facebook.com/pages/Bazille/277285646535286"
3589667,"https://facebook.com/barbqvillage1/"
3589670,"https://www.facebook.com/hopdoddyhoustonheights/"
3589671,"https://facebook.com/pages/category/Restaurant/Potbelly-Memorial-City-2050976741887675/"
3589675,"https://facebook.com/McDonalds22003KatyFreeway/"
3589677,"https://www.facebook.com/DonPicosMexicanBayArea/"
3589682,"https://facebook.com/JackintheBoxHoustonTX3617/"
3589686,"https://facebook.com/pages/category/Restaurant/Jimmy-Johns-414992925213484/"
3589689,"https://www.facebook.com/coteriehtx/"
3589690,"https://www.facebook.com/pages/Papa-Genos/1876570082646734"
3589691,"https://facebook.com/JustFalafelHouston/"
3589695,"https://facebook.com/pages/category/Ice-Cream-Shop/Marble-Slab-Creamery-Great-American-Cookies-169913206356676/"
3589696,"https://facebook.com/pages/category/Bakery/PARIS-SWEET-Patisserie-404767809673166/"
3589699,"https://facebook.com/McDonalds2503AlmedaGenoaRoad/"
3589700,"https://www.facebook.com/BurgerKing207WestGreensRd/"
3589701,"https://facebook.com/Sonic.Drive.In.3786/"
3589705,"https://www.facebook.com/TeacupCafeHouston/"
3589708,"https://www.facebook.com/LubysHoustonVeteransMemorialDrive/"
3589709,"https://www.facebook.com/OkomeDonHouston/"
3589710,"https://www.facebook.com/BaskinRobbinsHoustonTX360468/"
3589712,"https://www.facebook.com/chickfilawillowbrookmall/"
3589714,"https://facebook.com/pages/category/Restaurant/Jimmy-Johns-215914238474842/"
3589715,"https://www.facebook.com/pages/888-Beijing-Chinese-Restautant/783483945348626"
3589717,"https://www.facebook.com/pages/Chicago-Bar-and-Grill/1001730323230512"
3589720,"https://facebook.com/authenticmexicantacoplace/"
3589721,"https://facebook.com/pages/category/Ethiopian-Restaurant/Sheger-Ethiopian-Restaurant-1631462563737849/"
3589730,"https://facebook.com/labalitahtx/"
3589733,"https://www.facebook.com/pages/Tiramisu/134455346604929"
3589735,"https://www.facebook.com/spanishflowersi45/"
3589745,"https://www.facebook.com/Wingstop-1452977821613369/about/?ref=page_internal"
3589747,"https://www.facebook.com/PappasBBQ1960/"
3589758,"https://de-de.facebook.com/sunshineshealth"
3589762,"https://facebook.com/pages/category/Restaurant/257775720924949/"
3589765,"https://facebook.com/cacaoandcardamomgalleria/about/?ref=page_internal&mt_nav=0"
3589766,"https://facebook.com/MADHoustontx/"
3589769,"https://facebook.com/pages/category/Pakistani-Restaurant/Dhaka-Cafe-446614758715215/about/"
3589772,"https://www.facebook.com/Cilantros1960/"
3589773,"https://www.facebook.com/pages/category/Coffee-Shop/American-Essence-CAFE-470510802967346/"
3589778,"https://www.facebook.com/Wendys6101HillcroftSt/"
3589779,"https://www.facebook.com/whichwicheldridgetx/"
3589780,"https://www.facebook.com/pages/category/Chicken-Joint/Popeyes-Louisiana-Kitchen-215596795119011/"
3589786,"https://iphone.facebook.com/doneraki/?__tn__=CH-R"
3589787,"https://www.facebook.com/brewingz.beechnut/"
3589791,"https://facebook.com/pages/category/Chicken-Joint/KFC-162104380621504/"
3589798,"https://facebook.com/pages/category/Ice-Cream-Shop/Baskin-Robbins-189348614470329/"
3589802,"https://www.facebook.com/ElSaborVenezolanoHouston/"
3589804,"https://facebook.com/JerseyMikesHouston15039/"
3589805,"https://facebook.com/RaisingCanes1902WestheimerRdHoustonTX/"
3589806,"https://facebook.com/pages/category/Smoothie---Juice-Bar/Smoothie-Depot-2366642596988999/"
3589810,"https://www.facebook.com/pages/category/Fast-Food-Restaurant/Zaxbys-416791495157275/"
3589811,"https://facebook.com/pages/category/Fast-Food-Restaurant/McDonalds-Adcock-635466623246155/"
3589812,"https://facebook.com/PhoandGrillRestaurant/"
3589814,"https://www.facebook.com/HollywoodDeli/"
3589815,"https://facebook.com/salatawestchase/"
3589816,"https://iphone.facebook.com/KimsTapioca/?__tn__=CH-R"
3589818,"https://facebook.com/FirehouseSubsSpringCypress/"
3589819,"https://facebook.com/pages/category/Breakfast---Brunch-Restaurant/IHOP-248586361999471/"
3589824,"https://www.facebook.com/Chopankabobhouse/?locale2=de_DE"
3589826,"https://www.facebook.com/LubysHoustonHwy288/"
3589833,"https://www.facebook.com/pages/Verona-Flying-Pizza-and-Italian-Cuisine/120564241294354"
3589839,"https://facebook.com/pages/category/Sandwich-Shop/Lennys-Subs-115704255118900/"
3589840,"https://facebook.com/DennysHouston12405WestheimerRd/"
3589843,"https://www.facebook.com/txpeppertwins/"
3589845,"https://facebook.com/pages/category/Fast-Food-Restaurant/320345854664075/"
3589848,"https://facebook.com/pages/category/Restaurant/Jimmy-Johns-199536106786870/"
3589851,"https://www.facebook.com/pages/category/Pho-Restaurant/Local-Pho-1770239873196009/"
3589852,"https://www.facebook.com/pages/category/Ice-Cream-Shop/Baskin-Robbins-236330033080472/"
3589853,"https://facebook.com/pages/category/Mexican-Restaurant/Taco-Cabana-400121643395098/"
3589854,"https://www.facebook.com/DQ14227/"
3589855,"https://www.facebook.com/Best-Soulfood-In-Town-1409307249391236"
3589857,"https://facebook.com/grooveshouston/"
3589858,"https://www.facebook.com/BlazePizzaFondren/"
3589860,"https://www.facebook.com/pages/Murphys-Deli/116072148420376"
3589863,"https://facebook.com/whichwichdunvale/"
3589868,"https://facebook.com/RussosKingwood/"
3589870,"https://www.facebook.com/pages/Empress-Restaurant/108126532561812"
3589872,"https://www.facebook.com/JackintheBoxHoustonTX674/"
3589874,"https://www.facebook.com/YokushiRobata/"
3589875,"https://facebook.com/pages/category/Restaurant/Jimmy-Johns-125202384287137/"
3589877,"https://www.facebook.com/pages/Wendys/1694307074116762?nr"
3589886,"https://facebook.com/salatahoustongalleria/"
3589888,"https://facebook.com/McDonalds6330NEldridgePky/"
3589891,"https://www.facebook.com/pages/Pollo-Bravo/1660295767556774"
